row_id,run_id,test_instance_id,test_instance_mod,warehouse_id,random_seed,method,initialization,timeforsubproblem,partition,lsnsiteration,objective,solve_time,cumul_time,solvetime_init,solvetime_spselection,solvetime_spopt,time_utilization,throughput_utilization,bestthroughput_utilization,total_orders_worked,total_orders_completed,congestion_utilization,max_congestion,pods_used,unique_pods_used,items_picked_per_pod,pod_distance_travelled,order_open_time_per_item,orders_size_1,orders_size_2,orders_size_3,orders_size_4,orders_size_5,orders_size_6,orders_size_7,orders_size_8,orders_size_9,orders_size_10,orders_size_large,,,,,,
57,57,6,,1,21518,Domain-based,(cold start),,1,31,196,1.012000084,88.18299985,0,0.014000177,0.008000135,0.784946237,1.088888889,0.713888889,90,90,0.26363388,1,96,72,2.722222222,4108,1.62244898,51,12,10,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,32,196,1.044000149,89.227,0,0.015000105,0.021999836,0.784946237,1.088888889,0.713888889,90,90,0.26363388,1,96,72,2.722222222,4108,1.62244898,51,12,10,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,33,199,2.799000025,92.02600002,0,0.013000011,1.424999952,0.790322581,1.105555556,0.722222222,91,91,0.261379781,1.5,95,71,2.802816901,4104,1.603015075,51,12,11,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,34,199,2.699999809,94.72599983,0,0.015999794,1.805000067,0.790322581,1.105555556,0.722222222,91,91,0.261379781,1.5,95,71,2.802816901,4104,1.603015075,51,12,11,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,35,200,6.036999941,100.7629998,0,0.011999846,5.001000166,0.793010753,1.111111111,0.722222222,90,90,0.267322404,1.5,95,71,2.816901408,4180,1.645,49,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,36,200,1.772000074,102.5349998,0,0.016000032,0.410000086,0.793010753,1.111111111,0.722222222,90,90,0.267322404,1.5,95,71,2.816901408,4180,1.645,49,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,37,201,3.642000198,106.177,0,0.013000011,2.526000023,0.795698925,1.116666667,0.725,91,91,0.266502732,1.5,95,71,2.830985915,4180,1.621890547,50,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,38,201,3.388999939,109.566,0,0.021999836,2.294999838,0.795698925,1.116666667,0.725,91,91,0.266502732,1.5,95,71,2.830985915,4180,1.621890547,50,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,39,202,2.604000092,112.1700001,0,0.013999939,1.513999939,0.801075269,1.122222222,0.727777778,92,92,0.269371585,1.5,96,70,2.885714286,4280,1.712871287,51,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,40,202,1.65899992,113.829,0,0.013000011,0.006999969,0.801075269,1.122222222,0.727777778,92,92,0.269371585,1.5,96,70,2.885714286,4280,1.712871287,51,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,41,202,2.519999981,116.349,0,0.013000011,1.089999914,0.801075269,1.122222222,0.727777778,92,92,0.269371585,1.5,96,70,2.885714286,4280,1.712871287,51,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,42,203,3,119.349,0,0.012000084,1.61500001,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,43,203,1.333999872,120.6829998,0,0.014999866,0.009000063,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,44,203,1.914999962,122.5979998,0,0.016000032,0.256000042,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,45,203,2.874000072,125.4719999,0,0.011000156,1.549999952,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,46,203,6.373999834,131.8459997,0,0.011999846,5.003000021,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,47,203,1.044000149,132.8899999,0,0.012000084,0.007999897,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,48,203,1.069000006,133.9589999,0,0.013999939,0.009000063,0.809139785,1.127777778,0.730555556,93,93,0.271830601,1.5,98,70,2.9,4348,1.571428571,52,12,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,49,205,3.321000099,137.28,0,0.016000032,1.919000149,0.809139785,1.138888889,0.733333333,94,94,0.273469945,1.5,96,70,2.928571429,4288,1.614634146,52,13,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
57,57,6,,1,21518,Domain-based,(cold start),,1,50,205,1.930999994,139.211,0,0.015000105,0.996999979,0.809139785,1.138888889,0.733333333,94,94,0.273469945,1.5,96,70,2.928571429,4288,1.614634146,52,13,12,8,4,2,1,0,1,0,1,0,0,0,0,0,0
,57,6,,1,21518,Domain-based,(cold start),,1,51,205,1.930999994,399,0,0.015000105,0.996999979,0.809139785,1.138888889,0.733333333,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,6,,1,21518,Randomized,(cold start),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,1,20,12.68499994,12.68499994,0,0.666000128,0.098999977,0.091397849,0.111111111,0.077777778,12,12,0.059836066,1,14,12,1.666666667,588,1,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,2,35,0.937000036,13.62199998,0,0.003000021,0.099999905,0.172043011,0.194444444,0.141666667,22,22,0.093032787,1,29,25,1.4,1208,1.028571429,15,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,3,48,1.515000105,15.13700008,0,0.023000002,0.184000015,0.220430108,0.266666667,0.188888889,30,30,0.120491803,1.5,34,28,1.714285714,1420,1.166666667,20,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,4,58,1.056999922,16.19400001,0,0.003000021,0.142999887,0.268817204,0.322222222,0.230555556,37,37,0.14965847,1.5,42,36,1.611111111,1732,1.189655172,25,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,5,68,1.417999983,17.61199999,0,0.003999949,0.06400013,0.314516129,0.377777778,0.269444444,43,43,0.189412568,1.5,49,43,1.581395349,2112,1.220588235,30,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,6,71,1.109999895,18.72199988,0,0.006999969,0.097999811,0.327956989,0.394444444,0.280555556,46,46,0.207035519,1.5,51,46,1.543478261,2284,1.23943662,33,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,7,73,1.032000065,19.75399995,0,0.003000021,0.176999807,0.336021505,0.405555556,0.291666667,48,48,0.215642077,1.5,52,47,1.553191489,2360,1.219178082,35,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,8,81,1.906000137,21.66000009,0,0.003000021,0.86500001,0.370967742,0.45,0.325,49,49,0.226297814,1.5,57,49,1.653061224,2540,1.271604938,34,6,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,9,84,0.968999863,22.62899995,0,0.003999949,0.14199996,0.384408602,0.466666667,0.336111111,51,51,0.235655738,1.5,59,50,1.68,2668,1.357142857,35,7,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,10,88,1.475000143,24.10400009,0,0.002000093,0.138999939,0.400537634,0.488888889,0.347222222,52,52,0.238934426,1.5,61,53,1.660377358,2812,1.431818182,35,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,11,88,1.372999907,25.477,0,0.003999949,0.385000229,0.400537634,0.488888889,0.347222222,52,52,0.238934426,1.5,61,53,1.660377358,2812,1.431818182,35,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,12,89,0.987999916,26.46499991,0,0.003999949,0.125999928,0.405913978,0.494444444,0.355555556,53,53,0.244262295,1.5,62,53,1.679245283,2844,1.494382022,36,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,13,96,1.421000004,27.88599992,0,0.003999949,0.095999956,0.440860215,0.533333333,0.386111111,57,57,0.261543716,1.5,68,57,1.684210526,3048,1.59375,38,8,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0
59,59,6,,1,21518,Randomized,(cold start),,1,14,98,1.467999935,29.35399985,0,0.003999949,0.180000067,0.448924731,0.544444444,0.391666667,58,58,0.265068306,1.5,69,58,1.689655172,3080,1.663265306,38,9,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0
