congutil
0
0
0.25
0
0
0
0.25
0
0
0
1
0.25
0
0
0.5
0
0.25
0
0
0
0.5
0
0
0
0
0
0
0
0
0
0.5
0
0
0
0
0
0
0.25
0
0
0.25
0
0.75
0
0
0
0
0
0.25
0
0.5
0
0.25
0
0.25
0
0.25
0
0
0.25
0
0.041666667
0
0.385416667
0
0.541666667
0
0.058035714
0.004464286
0.041666667
0.004464286
0.416666667
0.09375
0.875
0
1.183035714
0.011904762
0.296130952
0.266369048
0.541666667
0.254464286
0.375
0.25
0.5
0
0.058035714
0.25
0.504464286
0.261904762
0.303571429
0.25
0.46875
0.011904762
0.25
0
0.053571429
0.011904762
0.303571429
0.09375
0
0.011904762
0.136904762
0.25
0.708333333
0
0
0
0.25
0.023809524
0.083333333
0.011904762
0.397321429
0.504464286
0.136904762
0.004464286
0.31547619
0
0.291666667
0.25
0.25
0.09375
0
0.25
0
0.25
0.026785714
0.361111111
0
0.098214286
0.026785714
0.25
0.026785714
0.848214286
0
0.892857143
0.222222222
1.741071429
0
0.491071429
0.526785714
1.253968254
0.026785714
0.571428571
0.5
0.111111111
0.25
0.919642857
0.361111111
0.780753968
0.5
0.892857143
0.111111111
0.571428571
0.08234127
0.321428571
0
0.392857143
0.111111111
0.348214286
0.25
0.071428571
0.055555556
0.392857143
0
0.682539683
0.055555556
0
0
0.892857143
0
0.321428571
0
0.785714286
0.109126984
0.321428571
0.026785714
0.392857143
0.361111111
0.571428571
0
0.026785714
0
0
0
0
0
0.004464286
0
0.041666667
0.09375
0.34375
0.09375
0
0.223214286
0.011904762
0.25
0.107142857
0.770833333
0.355654762
0.991071429
0.293154762
0.584821429
0.053571429
0.553571429
0.1875
0.25
0.135416667
0.095238095
0.729166667
0.595238095
0.322916667
0.595238095
0.541666667
0.635416667
0.025297619
0.041666667
0.011904762
0.5
0.291666667
0.004464286
0.34375
0.75
0.020833333
0.105654762
0.25
0.375
0.086309524
0
0.25
0.875
0
0.5
0
0.450892857
0.287202381
0.427083333
0.25
0.541666667
0.635416667
0.147321429
0
0.254464286
0.25
0
0
0
0.25
0
0
0.011904762
0.5
0.25
0.25
0
0.25
0.053571429
0.023809524
0
0
0.303571429
0.875
0.276785714
0.25
0.06547619
0.303571429
0.026785714
0.026785714
0.011904762
0.110119048
0.25
0.125
0.261904762
0.083333333
0
0.5
0.026785714
0.255952381
0
0.011904762
0
0.026785714
0
0.005952381
0
0.25
0.026785714
0.5
0.011904762
0.077380952
0
0.25
0
0
0
0.255952381
0
0.571428571
0
0.038690476
0
0.5
0.026785714
0.071428571
0
0.25
0
0
0.041666667
0
0
0
0.043650794
0
0
0
0
0.008928571
0.003968254
0
0
0.008928571
0.050595238
0.016369048
0
0.008928571
0.052579365
0.004464286
0.004464286
0.011904762
0.020337302
0
0.008928571
0.011904762
0.015873016
0
0.083333333
0.004464286
0.04265873
0
0.001984127
0
0.004464286
0
0.000992063
0
0.041666667
0.004464286
0.041666667
0
0.014880952
0
0.041666667
0
0
0
0.000992063
0
0
0.011904762
0.006448413
0
0.083333333
0.004464286
0.011904762
0
0.041666667
0.25
0
0.15625
0
0
0
0.208333333
0
0
0
0.833333333
0.15625
0.25
0
0.416666667
0
0.208333333
0
0
0
0.416666667
0
0
0
0
0
0.25
0
0
0
0.28125
0
0.25
0
0
0
0.25
0.15625
0
0
0.125
0
0.541666667
0
0
0
0
0
0.208333333
0
0.364583333
0
0.125
0
0.208333333
0
0.458333333
0
0
0.15625
0.25
0.133333333
0.25
0.217261905
0.25
0.222222222
0.070238095
0.083333333
0.083333333
0.017857143
0.166666667
0.49702381
0.572222222
0.44047619
0.498015873
0.595238095
0.067857143
0.44047619
0.135714286
0.513888889
0.5
0.196428571
0.014285714
0.388888889
0.136904762
0.178571429
0.156746032
0.367460317
0.328571429
0.261904762
0.188888889
0.27281746
0.035714286
0.232142857
0.119047619
0
0.26031746
0.467261905
0.003571429
0
0.224603175
0.178571429
0
0.623015873
0.25
0
0
0.3
0.254761905
0
0.071428571
1.00297619
0.181746032
0.017857143
0.154761905
0.267857143
0.272222222
0.478571429
0.25
0.133928571
0.05
0
0.208333333
0
0.208333333
0.316964286
0.347222222
0
0.519345238
0.066964286
0.208333333
0.066964286
1.008928571
0.069444444
1.363095238
0.277777778
1.569940476
0.071428571
0.830357143
0.379464286
1.189484127
0.316964286
