congutil
0.0
0.0
0.2
0.2
0.4
0.0
0.2
0.0
0.2
0.0
0.0
0.0
0.2
0.0
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.0
0.2
0.0
0.0
0.0
0.03333333333333333
0.075
0.20952380952380953
0.0
0.33333333333333337
0.0
0.03333333333333333
0.0
0.0
0.0
0.23333333333333334
0.20952380952380953
0.1
0.0
0.0
0.0
0.2
0.0
0.2
0.0
0.0
0.0
0.13333333333333333
0.0
0.03333333333333333
0.0
0.20952380952380953
0.0
0.0
0.0
0.2
0.0
0.23333333333333334
0.0035714285714285713
0.1
0.20357142857142857
0.0
0.0
0.0
0.0
0.10357142857142858
0.0
0.0035714285714285713
0.2
0.1
0.0
0.0
0.0
0.03333333333333333
0.0035714285714285713
0.0
0.0
0.03333333333333333
0.0
0.0015873015873015873
0.0
0.0
0.075
0.0
0.0
0.0
0.02142857142857143
0.04444444444444444
0.05714285714285714
0.17777777777777776
0.2
0.0
0.0
0.0
0.0
0.0
0.11428571428571428
0.04444444444444444
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2
0.4
0.0
0.2
0.04444444444444444
0.4
0.0
0.11428571428571428
0.0
0.2
0.0
0.0
0.0
0.2571428571428571
0.02142857142857143
0.05714285714285714
0.06587301587301587
0.0
0.0
0.0
0.04444444444444444
0.02142857142857143
0.2
0.07857142857142857
0.04444444444444444
0.0
0.0
0.0
0.0
0.0
0.04285714285714286
0.0
0.0
0.0
0.009523809523809523
0.0
0.0
0.02142857142857143
0.0
0.0
0.0
0.0
0.0369047619047619
0.016666666666666666
0.0
0.26666666666666666
0.0
0.0
0.009523809523809523
0.0
0.0
0.2
0.20952380952380953
0.016666666666666666
0.0
0.2
0.0
0.0
0.0
0.0
0.0
0.075
0.14166666666666666
0.0
0.0
0.016666666666666666
0.23333333333333334
0.0
0.0
0.20952380952380953
0.03333333333333333
0.0
0.2
0.0
0.275
0.009523809523809523
0.08452380952380953
0.016666666666666666
0.0
0.0
0.03333333333333333
0.016666666666666666
0.0
0.15
0.009523809523809523
0.09166666666666666
0.03333333333333333
0.0
0.0
0.0
0.075
0.0035714285714285713
0.0
0.0
0.0
0.03333333333333333
0.0
0.0
0.0035714285714285713
0.0
0.0
0.0
0.0
0.40476190476190477
0.0
0.014285714285714285
0.0
0.0047619047619047615
0.0
0.05714285714285714
0.0
0.05714285714285714
0.0
